,feature,siren_present
03_002350.wav,"[-134.77638244628906, 104.16356658935547, -15.827457427978516, 29.346895217895508, 3.437228202819824, 20.333600997924805, 6.62037992477417, 24.883291244506836, -2.0339908599853516, 7.693130970001221, 6.3091230392456055, 12.759993553161621, 2.0677645206451416, 5.180000305175781]",false
03_002405.wav,"[-243.09507751464844, 69.96499633789062, -6.444382190704346, 34.356231689453125, -1.6016242504119873, 11.024975776672363, 0.33927029371261597, 13.588316917419434, 0.0012856331886723638, 11.596763610839844, 3.158369302749634, 9.113581657409668, 5.981839179992676, 0.6904221177101135]",false
03_002417.wav,"[-328.4456787109375, 155.8101043701172, -0.09413302689790726, 19.32964324951172, 18.059688568115234, 16.297866821289062, 14.006635665893555, 11.967363357543945, 5.8440070152282715, 11.29064655303955, 3.900019407272339, 5.918882846832275, 3.9698407649993896, 7.175432205200195]",false
03_002427.wav,"[-380.74517822265625, 138.11436462402344, -24.12525177001953, 33.80776596069336, 1.2179150581359863, 16.905569076538086, 12.276233673095703, 17.93423843383789, -0.26992589235305786, 12.726714134216309, 1.7096527814865112, 3.159075975418091, 6.7308454513549805, 2.957803964614868]",false
03_002438.wav,"[-187.5517120361328, 150.72625732421875, -88.22999572753906, -14.56360149383545, -39.662803649902344, 19.43994903564453, 22.67903709411621, 30.9768009185791, 3.559617280960083, 13.60678768157959, 12.817075729370117, 4.31253719329834, 7.10821533203125, -16.249900817871094]",true
03_002520.wav,"[-364.640380859375, 176.5045166015625, -20.710399627685547, 30.155282974243164, 8.960580825805664, 14.455588340759277, 6.559108734130859, 9.513118743896484, -1.132594108581543, 5.989198207855225, -1.260857343673706, 6.923728942871094, 6.278108596801758, 1.958425760269165]",false
03_002547.wav,"[-236.0015411376953, 129.90228271484375, 11.184929847717285, 26.32343101501465, 11.050230979919434, 14.65290641784668, 7.930014133453369, 10.427255630493164, 2.415463447570801, 9.005757331848145, 1.4570151567459106, 8.263919830322266, 2.786590814590454, 6.573697566986084]",false
03_002556.wav,"[-390.496337890625, 153.40103149414062, -17.346776962280273, 30.720684051513672, 1.156470537185669, 16.30139923095703, 6.492132663726807, 12.936923027038574, 0.43907859921455383, 13.493694305419922, 2.5181779861450195, 8.603083610534668, 5.033796787261963, 1.2456380128860474]",false
03_002716.wav,"[-364.2394714355469, 144.7102813720703, -31.600378036499023, 22.314638137817383, 4.482850551605225, 17.733173370361328, 4.663878440856934, 17.746320724487305, 2.9154508113861084, 13.779163360595703, -0.10969642549753189, 4.287502288818359, 5.959379196166992, 1.5003520250320435]",false
03_002759.wav,"[-143.83824157714844, 117.25010681152344, -9.825160026550293, 21.514694213867188, 1.0938565731048584, 21.26222038269043, 9.022919654846191, 19.007125854492188, 5.457644939422607, 12.284759521484375, 1.5553014278411865, 13.316254615783691, 6.852844715118408, 5.315235614776611]",false
03_002809.wav,"[-182.51780700683594, 125.34274291992188, -5.072229385375977, 24.089012145996094, 4.550842761993408, 22.406404495239258, 7.053220748901367, 16.806528091430664, 4.310753345489502, 12.002889633178711, -0.5617482662200928, 7.920616149902344, 0.14258746802806854, 8.108924865722656]",false
03_002882.wav,"[-481.3107604980469, 132.8040313720703, 1.8947089910507202, 22.268468856811523, 12.151260375976562, 12.148700714111328, 12.577027320861816, 13.123329162597656, 2.5853967666625977, 13.842408180236816, 3.7989308834075928, 7.003324031829834, 5.394627094268799, 4.618988990783691]",false
03_002883.wav,"[-147.77120971679688, 100.84996032714844, 4.437746524810791, 23.484071731567383, 2.759049654006958, 23.297752380371094, 10.69062614440918, 20.125743865966797, 7.7969255447387695, 15.20695972442627, 2.0398449897766113, 8.017746925354004, 0.8663301467895508, 5.674063205718994]",false
03_002894.wav,"[-423.75927734375, 157.57444763183594, -10.282513618469238, 28.650585174560547, 7.05299711227417, 17.043136596679688, 10.157852172851562, 14.001060485839844, 2.7786192893981934, 12.541847229003906, 2.5558700561523438, 7.788818836212158, 5.813971996307373, 2.1949586868286133]",false
03_002934.wav,"[-283.05889892578125, 164.69668579101562, -16.949878692626953, 19.714374542236328, 8.03705883026123, 14.555164337158203, 14.90640926361084, 12.319762229919434, 6.78853178024292, 5.478437423706055, 1.7979938983917236, 6.483241558074951, 6.0051589012146, 7.036949157714844]",true
03_002939.wav,"[-419.1144104003906, 134.42373657226562, -7.601377487182617, 28.421201705932617, 10.976943016052246, 14.36855697631836, 11.700810432434082, 14.731952667236328, 2.0518171787261963, 13.13039493560791, 2.4428751468658447, 6.607054233551025, 5.576381683349609, 2.0767650604248047]",false
03_003011.wav,"[-201.21615600585938, 37.56317138671875, -7.060191631317139, 48.69593811035156, -8.785691261291504, 8.035745620727539, -14.485615730285645, 9.934484481811523, -0.032809674739837646, 11.091939926147461, -0.22095949947834015, 15.114690780639648, 6.462549686431885, 4.784045219421387]",false
03_003056.wav,"[-439.229736328125, 143.55540466308594, 1.5319576263427734, 26.198328018188477, 6.526467323303223, 16.087120056152344, 7.853878021240234, 15.822866439819336, 0.6650418043136597, 12.425724983215332, 3.0271549224853516, 6.863889694213867, 6.737268447875977, 2.816993474960327]",false
03_003057.wav,"[-311.17108154296875, 130.20579528808594, -28.478588104248047, 28.695297241210938, -0.7585030198097229, 19.51650619506836, 15.86119556427002, 20.808326721191406, -6.286473751068115, 4.435222148895264, -4.160026550292969, -2.6579878330230713, -0.8955140709877014, -4.438166618347168]",true
03_003086.wav,"[-285.7476501464844, 113.61483764648438, -43.670352935791016, -16.473196029663086, -8.918600082397461, 22.255495071411133, 40.69572448730469, 27.548009872436523, -5.569088935852051, 5.099931716918945, 18.7691707611084, 16.8548526763916, 2.535698890686035, -10.899833679199219]",true
03_003113.wav,"[-305.6852111816406, 122.76457214355469, -29.648700714111328, 37.137237548828125, 5.426479339599609, 24.78622817993164, 8.69560432434082, 12.639510154724121, -7.996816158294678, 8.539398193359375, 0.2721811532974243, 6.270330429077148, 2.4317033290863037, -5.020908355712891]",false
03_003223.wav,"[-413.3648986816406, 151.6827850341797, -18.57942008972168, 28.864049911499023, 7.626470565795898, 12.675124168395996, 8.25467300415039, 11.229643821716309, -4.078172206878662, 14.326791763305664, 1.7025058269500732, 5.649539470672607, 6.619229793548584, 4.493264675140381]",false
03_003246.wav,"[-343.4286193847656, 88.52479553222656, -45.102943420410156, 31.96197509765625, 12.119991302490234, 17.6254940032959, 7.572653293609619, 17.599285125732422, -1.1739872694015503, 15.051502227783203, 2.1525368690490723, 7.2651190757751465, 8.12019157409668, 3.4297027587890625]",false
04_000030.wav,"[-437.4111022949219, 160.24288940429688, -7.290246963500977, 32.77933883666992, 4.820045471191406, 11.09431266784668, 8.70524787902832, 7.043662071228027, 0.9827305674552917, 10.42524528503418, 3.5221123695373535, 6.506370544433594, 6.042053699493408, 3.2066662311553955]",false
04_000040.wav,"[-401.989990234375, 144.83656311035156, -6.900443077087402, 30.850494384765625, -2.353921413421631, 16.110069274902344, -0.5266119241714478, 11.168004035949707, -2.643458366394043, 11.26549243927002, 2.432155132293701, 6.981388568878174, 5.832309246063232, 3.61739182472229]",false
04_000046.wav,"[-368.5142517089844, 136.67185974121094, -8.807585716247559, 36.6034049987793, 3.6273677349090576, 23.63237953186035, 3.8919899463653564, 14.694795608520508, -5.6426801681518555, 7.248300552368164, 1.1030181646347046, 9.276411056518555, 7.969635486602783, 5.847923278808594]",false
04_000079.wav,"[-431.8652038574219, 138.6341552734375, -6.057223320007324, 40.444435119628906, 2.6470084190368652, 15.615962982177734, 3.869837760925293, 11.572909355163574, -1.3259965181350708, 12.031135559082031, 4.394603252410889, 8.63308334350586, 7.512655258178711, 3.393747568130493]",false
04_000128.wav,"[-152.03689575195312, -6.860960006713867, 2.902250289916992, 13.642436981201172, 0.4763961434364319, 22.548938751220703, 1.2855463027954102, 12.537686347961426, 11.273311614990234, 15.10921859741211, 1.988718867301941, 14.412569046020508, 3.8009610176086426, 0.003642653115093708]",false
04_000182.wav,"[-343.68896484375, 140.5952606201172, -28.887619018554688, 25.73949432373047, 4.9739227294921875, 11.610013961791992, 5.2405571937561035, 13.655732154846191, -5.331728935241699, 14.83927059173584, 2.2329859733581543, 5.51460599899292, 10.790792465209961, 2.7285003662109375]",false
04_000212.wav,"[-104.94082641601562, 32.001869201660156, -12.18325424194336, 36.79774856567383, -18.514934539794922, -0.9816799759864807, -6.879277229309082, 13.471732139587402, 5.180475234985352, 4.808867454528809, -5.083314418792725, 9.138197898864746, -2.348055124282837, -1.6195032596588135]",false
04_000244.wav,"[-359.112060546875, 157.6228790283203, -1.0862022638320923, 11.887619018554688, -0.5510149598121643, 5.5439772605896, 9.219012260437012, 6.967209339141846, 2.5217604637145996, 10.264334678649902, 3.1458704471588135, 8.122955322265625, 12.02035140991211, 4.037601470947266]",false
04_000338.wav,"[-237.48751831054688, 123.3478775024414, -67.93972778320312, -24.398897171020508, -28.893184661865234, -1.0603020191192627, 42.577789306640625, 39.422794342041016, 25.523475646972656, 19.776378631591797, 12.110246658325195, 3.9696455001831055, -4.057577610015869, -12.325215339660645]",true
04_000417.wav,"[-299.4436340332031, 139.85079956054688, -28.187763214111328, 39.782875061035156, 9.55681324005127, 17.91924285888672, 0.9061916470527649, 12.246787071228027, -7.85878324508667, 7.1461687088012695, -4.752378940582275, 6.117900848388672, 8.922752380371094, 0.652979850769043]",false
04_000468.wav,"[-391.3665771484375, 147.22378540039062, 0.793382465839386, 32.45336151123047, 3.20661997795105, 14.398930549621582, 2.6236815452575684, 7.004180908203125, 3.202868938446045, 15.241703987121582, 3.251729965209961, 6.023512840270996, 6.905482292175293, 0.7618468403816223]",false
04_000483.wav,"[-340.95965576171875, 137.60194396972656, -38.34486770629883, 33.352699279785156, 7.0854010581970215, 17.995155334472656, 5.486304759979248, 16.90281105041504, 0.6351134777069092, 8.48406982421875, -1.0233478546142578, 9.18148136138916, 1.961741328239441, 1.364403247833252]",false
04_000490.wav,"[-327.6492614746094, 132.71971130371094, -13.177781105041504, 38.144718170166016, -7.094481945037842, 15.870746612548828, 13.868387222290039, 14.246378898620605, 1.7935030460357666, 13.915146827697754, -2.3403432369232178, 3.6103622913360596, 6.041386127471924, 2.0886566638946533]",false
04_000513.wav,"[-231.22190856933594, 87.88829040527344, -31.07411003112793, 43.12277603149414, -5.80385684967041, 4.07783842086792, 7.594199180603027, 7.937626361846924, -11.583224296569824, 15.698298454284668, 7.177262306213379, 2.105302572250366, 6.625601768493652, 4.695093154907227]",false
04_000534.wav,"[-351.9951171875, 146.48342895507812, -25.68906593322754, 35.76091766357422, -0.694625198841095, 16.09757423400879, 2.9773998260498047, 12.93969440460205, -1.351906657218933, 11.64828872680664, 0.5913146734237671, 10.536941528320312, 8.22380542755127, 3.8617095947265625]",false
04_000570.wav,"[-373.6603088378906, 153.83885192871094, -10.073513984680176, 34.10987091064453, 6.421628952026367, 13.963384628295898, 6.4762678146362305, 10.863142967224121, 1.5067905187606812, 12.837518692016602, 0.7981107234954834, 5.588315963745117, 5.477119445800781, 1.959119439125061]",false
04_000588.wav,"[-298.998779296875, 151.54556274414062, -27.899415969848633, 22.75186538696289, -6.326895236968994, 20.30540657043457, 2.2364866733551025, 18.23416519165039, -5.859636306762695, 18.05216407775879, 1.915930986404419, 1.0143111944198608, 3.1500043869018555, 0.46805068850517273]",false
04_000626.wav,"[-372.288330078125, 154.2206573486328, -7.9342875480651855, 37.182437896728516, 4.574429035186768, 20.245820999145508, 5.892289161682129, 10.867976188659668, -7.297638416290283, 3.2561752796173096, -0.3622058033943176, 7.4764790534973145, 11.956191062927246, -2.052168130874634]",false
04_000645.wav,"[-342.65679931640625, 111.68181610107422, -29.524333953857422, 40.78238296508789, 9.465347290039062, 12.37366771697998, 10.205489158630371, 19.748979568481445, -3.2973995208740234, 15.394065856933594, 1.1647701263427734, 8.871275901794434, 6.382182598114014, 5.11850643157959]",false
04_000652.wav,"[-358.426513671875, 139.7695770263672, -13.073301315307617, 28.51613998413086, 4.4859747886657715, 15.956892013549805, 1.5864782333374023, 12.442680358886719, -6.007824897766113, 15.383572578430176, 1.398439884185791, 6.471010208129883, 1.3220820426940918, 1.5543572902679443]",false
04_000681.wav,"[-412.8580322265625, 139.49195861816406, -5.482038497924805, 36.63925552368164, 2.2362613677978516, 14.801087379455566, -0.357937216758728, 11.75322437286377, -3.285430908203125, 11.482531547546387, 2.9182801246643066, 8.569594383239746, 6.872808933258057, 4.4496989250183105]",false
04_000727.wav,"[-369.3282470703125, 146.67857360839844, -13.70604133605957, 50.672183990478516, 4.9297776222229, 14.223091125488281, 2.316664457321167, 13.330095291137695, 3.1532928943634033, 1.3739163875579834, -3.4397530555725098, 4.548497676849365, 3.0705983638763428, -2.884413242340088]",false
04_000807.wav,"[-379.2290954589844, 143.94415283203125, -6.192722797393799, 37.92824172973633, 2.097975015640259, 12.896129608154297, 9.365765571594238, 10.996504783630371, -3.9481637477874756, 15.11620044708252, -2.665787935256958, 6.974487781524658, 4.98748254776001, 0.8319352865219116]",false
04_000859.wav,"[-352.9923095703125, 138.91351318359375, -11.520633697509766, 38.403499603271484, 7.776975631713867, 15.672386169433594, 5.334975242614746, 9.554677963256836, -0.6599207520484924, 16.21916389465332, 2.580549716949463, 7.417884826660156, 3.2333943843841553, 0.37519970536231995]",false
04_000882.wav,"[-257.338134765625, 120.29011535644531, -26.12392807006836, 31.4778995513916, 3.651862382888794, 21.692529678344727, 9.876906394958496, 14.369751930236816, -8.164889335632324, 11.373626708984375, 2.3820321559906006, 10.340920448303223, 4.7367963790893555, 2.4448516368865967]",false
04_000892.wav,"[-91.46147918701172, 46.73992919921875, -17.73877716064453, 46.40038299560547, -6.459907054901123, 2.179567813873291, -8.13488483428955, 12.513975143432617, -1.3389849662780762, 21.86421775817871, 5.288041114807129, -3.2576687335968018, -1.8649566173553467, -4.42261266708374]",false
04_000910.wav,"[-310.38458251953125, 146.31707763671875, -36.87254333496094, 22.22247886657715, 2.8308706283569336, 16.899616241455078, 8.476048469543457, 18.530696868896484, 0.29717618227005005, 8.706798553466797, 3.8621466159820557, 8.437784194946289, 10.185510635375977, 5.437345027923584]",true
04_000918.wav,"[-377.5277099609375, 146.3759307861328, -19.211469650268555, 33.71845245361328, -2.2259624004364014, 19.40720558166504, 6.300546646118164, 9.640877723693848, -3.0588219165802, 11.064508438110352, -1.518965244293213, 6.76542854309082, 5.873019695281982, 3.5806386470794678]",false
04_000994.wav,"[-395.3011474609375, 154.36619567871094, -14.514734268188477, 29.277366638183594, 4.05627965927124, 14.576666831970215, 5.463429927825928, 14.344619750976562, -2.8423001766204834, 13.192811965942383, -0.3319198489189148, 4.983338832855225, 7.4864301681518555, -0.4632875323295593]",false
04_001029.wav,"[-370.3114013671875, 137.7999267578125, -40.88438034057617, 33.291831970214844, -0.11719038337469101, 26.126502990722656, 9.849272727966309, 11.261723518371582, -0.9804575443267822, 6.552878379821777, 4.225452423095703, 12.782140731811523, 17.37177848815918, 2.223574161529541]",false
